T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
21.43,44.86,20.39,42.09666667,21.96333333,41.4,19.79,42.59,19.89,46.98277778,6.19,93.69,18.7,37.63277778,21.62777778,49.17333333,19.0,45.26,5.0,730.4333333,98.66666667,4.666666667,23.0,4.77,12.75395249,12.75395249,430
24.39,44.79,22.0,46.7,25.89,42.5,24.0,43.03,23.39,53.72285714,11.1,33.83,23.39,38.356,24.7,48.46666667,22.89,46.15666667,10.9,759.75,86.5,4.0,29.0,8.75,10.32483843,10.32483843,60
19.92666667,45.5,19.29,44.66333333,20.5,44.29,19.0,45.79,17.57777778,52.7,10.83,78.73333333,17.79,42.68166667,18.29,49.09,17.29,48.2,10.1,760.6,77.0,8.0,40.0,6.2,1.623723516,1.623723516,50
20.79,41.13333333,18.92666667,41.22333333,20.2,41.66333333,19.29,40.5,18.89,73.48222222,2.626666667,90.19333333,19.5,36.725,22.30666667,42.36388889,17.6,40.73,2.53,746.6,92.33333333,4.666666667,23.0,1.4,40.80685927,40.80685927,50
20.5,36.7,18.66666667,37.26,20.42666667,37.2,19.39,35.09,18.89,59.39714286,1.463333333,62.86333333,18.7,35.29857143,20.29,44.96666667,17.7,39.82666667,1.95,750.3,78.5,3.5,22.5,-1.45,5.25789333,5.25789333,40
21.39,38.16666667,20.0,37.2,20.96333333,37.7,20.23,37.0,18.0,46.79,2.566666667,81.76,19.79,31.7,22.23,38.43333333,18.2,36.69714286,2.7,756.0333333,80.0,1.666666667,40.0,-0.433,14.66432683,14.66432683,70
22.2,40.89333333,21.03333333,40.16,24.13333333,36.59666667,21.29,40.76,20.89,46.46666667,16.56333333,8.73,22.2,35.76666667,23.89,39.79,21.0,43.59,13.3,751.3,64.66666667,4.166666667,40.0,6.82,8.252398588,8.252398588,100
20.1,40.66333333,18.39,41.5,20.73,39.5,20.46333333,39.29,17.82888889,49.49888889,3.663333333,92.56,19.02777778,36.99722222,20.745,43.88777778,18.1,41.03,2.75,737.0,95.0,2.833333333,43.16666667,1.97,26.69898159,26.69898159,400
19.06666667,44.46666667,18.35666667,44.23,20.0,44.93333333,16.5,46.7,16.7,51.755,8.66,95.09333333,16.81777778,42.76,18.5,54.41666667,16.39,49.09,8.53,755.6,93.0,11.16666667,45.0,7.38,48.0051667,48.0051667,30
21.29,40.36333333,18.96333333,44.62666667,22.89,37.29,20.0,40.62666667,20.46333333,86.33333333,11.26,64.73,20.7,39.59,22.2,43.79666667,19.89,42.59,9.92,755.7666667,82.83333333,6.666666667,30.83333333,7.02,39.69648088,39.69648088,130
20.79,35.0225,20.85666667,33.33333333,21.5,35.0,20.89,34.5,18.7,43.16333333,9.166666667,39.43333333,19.32333333,30.29,20.6,36.66333333,19.0,33.86333333,6.44,756.375,73.91666667,3.583333333,40.0,1.98,42.90917712,42.90917712,50
21.5,37.06,18.6,40.09,21.6,36.5,20.0,35.0,18.32333333,46.76,5.115,62.7975,19.6,31.16666667,22.06666667,42.36333333,19.7,40.09,4.68,761.8,88.83333333,1.833333333,64.16666667,2.97,32.29347853,32.29347853,40
20.79,38.29,19.13333333,39.59,21.89,35.06,21.29,36.29,19.89,40.79,7.56,58.79333333,20.95285714,32.4,22.42666667,37.32666667,19.79,35.93333333,8.67,750.9333333,82.16666667,5.166666667,30.83333333,5.68,2.995357534,2.995357534,60
20.79,41.13333333,20.0,39.59,21.1,42.59,21.03,41.56666667,18.16666667,53.59,-0.3,96.02666667,19.39,41.29,20.46333333,49.16333333,17.79,45.76,-0.583,764.6333333,96.0,2.166666667,24.66666667,-1.18,1.5856602,1.5856602,370
21.7,40.69333333,23.63333333,36.59,22.5,38.5,21.53333333,38.66333333,21.79285714,85.12857143,11.75666667,28.22333333,21.6,36.79666667,21.456,38.536,20.89,40.79666667,9.6,753.3,71.0,3.0,40.0,4.6,12.11135542,12.11135542,60
23.29,41.36333333,21.90571429,41.44142857,24.32333333,38.93333333,23.1,40.5,22.33,61.054,10.06666667,35.46666667,23.1,36.7,24.29,44.95,22.575,42.475,11.9,757.7833333,80.16666667,3.0,40.0,8.55,36.95074286,36.95074286,50
20.89,37.29,19.26,36.96666667,20.5,37.09,19.7,35.2,19.39,67.88285714,1.166666667,64.69,18.73,34.69333333,20.6,42.86333333,17.7,38.5,1.95,750.8,82.0,2.5,21.0,-0.85,26.85917073,26.85917073,40
20.2,33.79,18.5,34.59,19.79,36.378,18.89,33.4,17.39,43.05142857,6.03,50.6,17.7,27.79,19.478,35.0,17.62857143,35.59571429,3.1,756.1,82.0,3.0,22.0,0.3,20.13716453,20.13716453,40
24.26,38.26,22.6,38.29,26.39,38.2,24.61428571,36.2,23.2,39.2,12.39375,12.72,24.29,38.554,24.1,39.7675,23.33,45.59,13.4,751.9,68.33333333,2.333333333,40.0,7.57,19.06155183,19.06155183,60
21.7,36.29,19.39,38.76,20.29,36.32666667,20.1,35.5,19.5,44.06333333,2.73,55.53,20.89,28.39,23.82333333,33.0,18.89,38.9,3.72,767.85,82.83333333,3.0,60.0,0.967,44.58782384,44.58782384,100
23.0,36.5,20.42666667,38.59,22.6,36.29,19.79,38.26,19.2,43.4,7.123333333,50.15666667,19.2,34.12666667,21.89,44.86,18.89,38.9,6.9,756.3,93.0,3.0,40.0,5.8,32.23914698,32.23914698,60
24.39,38.4,23.0,37.86333333,26.39,38.2225,24.7,36.2,23.39,39.36333333,14.89,6.81,24.29,38.378,24.29,40.52571429,23.29,44.55625,15.4,751.7333333,60.66666667,2.0,40.0,7.87,32.32496193,32.32496193,50
24.7,47.29,22.89,49.4,26.66666667,43.4,25.0,45.4,24.0,57.5,14.62571429,57.52571429,24.52857143,42.79,26.1,52.56,24.02,47.018,14.6,748.9,94.0,2.5,40.0,13.6,41.21248105,41.21248105,60
20.39,37.5,17.5,41.76666667,22.92666667,36.53,19.2,36.59,19.2,45.09,4.123333333,54.96666667,19.29,31.7,21.53333333,42.36333333,19.13333333,41.59,2.55,765.35,96.5,2.0,61.33333333,1.98,38.49915208,38.49915208,60
21.39,34.43,20.0,35.06,20.2,35.7,18.85666667,35.0,19.0,60.10625,0.533333333,75.16,18.79,27.5,21.79,38.3,18.1,39.26666667,0.4,755.8,89.0,1.666666667,62.0,-1.2,47.85490122,47.85490122,90
22.53333333,42.19666667,20.92666667,40.59,22.39,38.4,21.16666667,34.79,19.29,46.245,8.066666667,40.63333333,19.6,32.59,23.13333333,38.12666667,19.79,39.29,6.85,756.1,81.5,3.166666667,25.33333333,3.85,24.02660574,24.02660574,140
20.0,46.83333333,19.6,45.36333333,19.96333333,45.2,16.5,48.2,18.745,87.27166667,7.363333333,99.9,16.87888889,44.03055556,18.715,54.96777778,16.39,48.7,7.1,752.6333333,88.66666667,9.333333333,27.16666667,5.4,12.69742838,12.69742838,70
21.2,44.52666667,20.5,42.53,21.53333333,43.59,18.79,43.4,19.08333333,60.16166667,9.0,65.16,18.79,37.93277778,20.99388889,47.46888889,19.13333333,45.36,7.87,745.8333333,73.66666667,8.666666667,40.0,3.37,42.09583657,42.09583657,40
23.29,35.73,22.6,31.82333333,23.29,35.73,23.0,33.8,21.7,36.62333333,14.42666667,1.0,22.04,28.216,23.89,36.46666667,20.46857143,37.26428571,14.3,764.5,38.0,4.0,29.0,-0.1,44.11571245,44.11571245,140
24.125,43.2175,22.1,45.62666667,24.89,40.475,23.39,42.0,23.1,49.4,12.8,14.89,23.2,37.22333333,24.39,47.63333333,22.82333333,43.59666667,10.6,759.4166667,81.66666667,4.0,40.0,7.55,30.50896134,30.50896134,60
21.7,35.69333333,22.35666667,32.73,22.29,34.9,20.89,34.59,19.5,42.26666667,13.46333333,1.0,19.2,28.73,22.5,37.16333333,19.6,38.2,11.8,765.4666667,51.33333333,4.833333333,40.0,1.92,37.43622591,37.43622591,80
23.29,42.2,22.73,41.16333333,23.79,43.0,21.7,44.29,21.1,52.58,6.523333333,73.03333333,19.17777778,36.345,22.21058824,46.40411765,18.89,42.36333333,6.9,744.45,75.0,11.0,27.83333333,2.78,10.35677465,10.35677465,50
23.6,33.76,22.42142857,31.75428571,24.2,34.2,23.06666667,32.02333333,22.7,37.254,17.5,1.0,23.736,28.58,25.0,34.7,22.89,38.92857143,14.0,760.45,49.0,2.0,40.0,3.4,3.528062743,3.528062743,90
23.46333333,37.13333333,21.954,38.76,24.6,36.59,23.5,34.33333333,23.272,39.918,8.863333333,28.06333333,23.7,30.8,24.29,36.72333333,23.07142857,37.7,5.63,761.2666667,83.83333333,2.833333333,40.0,3.07,29.81651922,29.81651922,220
24.6,52.12666667,23.82333333,51.79,26.76,45.09,24.0,49.29,22.79,54.73857143,18.66333333,40.29666667,23.6,47.5,25.39,53.0,23.29,51.0,16.8,750.2166667,85.66666667,3.0,40.0,14.4,36.70909121,36.70909121,100
22.0,41.29,19.46333333,44.4,24.39,39.79,22.5,38.0,20.89,53.156,5.466666667,51.26,21.39,34.7,23.0,45.516,21.0,43.29,7.1,751.15,86.0,1.5,40.0,4.85,8.748955326,8.748955326,50
21.63333333,39.82666667,20.73,39.5,20.5,41.96666667,19.5,43.0,19.1,50.9,-0.533333333,94.9,18.66666667,41.76,19.89,49.2,17.92666667,47.29,0.55,762.45,96.0,3.0,20.0,-0.05,42.15600742,42.15600742,30
23.5,44.66,22.89,42.4,25.16666667,46.0,19.89,50.53,21.5,46.60833333,11.69,80.06666667,18.89,44.775,19.78,50.5,17.7,49.4,11.2,759.9666667,83.0,10.0,29.33333333,8.4,1.797414606,1.797414606,100
20.1,43.16333333,19.0375,42.53375,19.82333333,44.73,19.29,42.59,17.6,50.96666667,6.123333333,75.7,18.242,37.94666667,18.7,45.72454545,17.1,43.4,6.43,744.1,77.33333333,6.0,32.66666667,2.7,11.94343389,11.94343389,40
23.6,42.1,21.2,42.9,24.82666667,38.13333333,20.63333333,41.82333333,19.7,48.0,4.433333333,59.16666667,21.2,33.045,23.5,39.29,19.73,39.12666667,6.77,758.7,75.33333333,1.0,36.33333333,2.63,34.30890093,34.30890093,180
23.96333333,48.32666667,26.89,39.96285714,27.53333333,43.76666667,24.39,44.4,22.5,52.59,23.42666667,1.0,23.79,43.0,23.79,48.2225,23.0,46.16333333,17.9,756.2,72.16666667,1.833333333,62.66666667,12.7,6.194313953,6.194313953,180
22.0,37.3,20.6,36.59,22.1,35.79,21.29,34.59,19.2,44.46666667,10.03,25.95666667,19.6,31.79,22.89,38.09,19.79,39.29,8.93,756.0666667,71.83333333,4.166666667,29.16666667,3.97,26.06369806,26.06369806,620
21.29,35.2,18.1,39.03,22.7,35.0,21.0,32.79,20.29,42.86333333,2.0,51.32666667,21.75142857,33.7,24.5,40.1,20.2,37.73,1.57,757.9,94.0,2.0,35.0,0.7,8.695452963,8.695452963,70
22.7,41.72333333,22.42666667,39.0,23.29,39.2,23.2,38.4,21.31,43.612,14.86,8.696666667,22.29,34.59,22.87571429,41.36142857,21.2,41.0,13.2,751.25,57.5,3.0,40.0,4.9,26.81458185,26.81458185,620
21.89,40.15666667,22.1,38.5,22.39,38.26,21.5,38.59,20.39,55.23,13.21142857,7.714285714,21.48428571,33.92714286,21.7,37.79,20.79,41.76,9.43,752.8,64.5,7.166666667,40.0,3.05,29.60641542,29.60641542,30
20.79,34.69333333,19.63333333,32.86,19.89,34.63333333,20.79,33.66333333,17.89,42.63333333,9.566666667,22.36666667,21.89,27.56666667,25.1,37.5,18.89,39.09,9.22,766.8333333,55.33333333,3.833333333,22.0,0.683,4.058425478,4.058425478,80
23.5,34.86333333,23.37,32.296,24.2,34.018,23.79,32.62666667,23.2,37.0,15.46333333,1.0,23.89,27.35666667,25.6,34.545,23.0,33.696,12.8,761.5,48.0,4.0,40.0,2.0,5.809102068,5.809102068,100
22.63333333,39.66333333,21.79,38.26,24.16666667,37.2,22.5,38.46277778,20.79,43.82666667,16.99333333,6.893333333,22.0,32.49714286,23.35,40.576,20.89,42.52666667,15.2,746.5166667,54.27777778,8.611111111,32.66666667,5.96,8.383213205,8.383213205,70
21.39,35.36333333,18.96333333,35.65666667,20.32333333,37.32666667,19.56666667,35.0,19.1,54.52666667,-4.126666667,79.49666667,19.5,28.76,21.7,39.86,18.2,39.29,-3.48,767.3666667,91.0,2.166666667,56.0,-4.73,40.06397289,40.06397289,60
21.0,39.0,19.6,40.43333333,21.79,37.4,20.6,36.4,19.29,46.0,11.95,20.195,20.1,33.93333333,21.73,40.56666667,19.39,37.79,9.3,756.1333333,66.0,4.0,49.66666667,3.2,45.28073492,45.28073492,130
20.56666667,35.93333333,17.69666667,40.16333333,21.06666667,34.56,19.79,34.79,18.76,51.86333333,2.233333333,55.69666667,19.2,29.5,21.39,38.5225,18.92666667,36.33333333,1.6,755.75,93.66666667,2.0,28.83333333,0.617,9.445958829,9.445958829,350
22.79,42.96666667,21.66666667,42.56666667,22.29,42.4,19.09666667,49.16,18.85,61.15142857,10.19,93.36666667,17.92666667,43.0,21.89,49.06666667,17.82333333,44.43333333,10.7,753.8666667,92.0,9.666666667,59.33333333,9.47,37.60484242,37.60484242,90
24.89,38.65666667,24.23,37.09,25.39,37.59,24.42666667,37.43333333,22.79,61.66333333,15.02857143,11.09571429,23.7,36.5,25.1,42.32142857,22.39,39.96,17.4,751.6166667,63.66666667,1.0,40.0,10.4,11.61357696,11.61357696,60
23.2,34.4,21.29,35.06,23.39,36.16333333,22.89,33.09,21.1,42.09,7.33,12.39333333,22.39,34.5,24.6,38.736,20.42666667,36.65666667,9.62,764.35,60.66666667,2.0,40.0,2.37,33.39848953,33.39848953,50
22.89,44.43333333,21.89,44.554,24.39,39.93333333,23.79,42.82666667,21.79,48.29,16.1,31.39333333,22.7,40.0,22.79,45.52571429,22.5,43.79,13.9,758.0333333,85.0,4.666666667,36.33333333,11.4,38.93636115,38.93636115,70
23.2,37.76,22.6,36.09,22.89,38.09,22.1,36.73,21.29,41.656,17.92666667,1.866666667,23.5,30.5,23.5,35.24,20.85666667,39.26,14.9,751.1333333,57.66666667,5.0,40.0,6.47,9.940589673,9.940589673,90
25.13333333,48.4,23.29,49.79,26.56666667,44.5,25.2,45.7,24.1,50.9,14.56666667,55.06333333,24.89,43.0,26.43714286,50.95428571,24.2,47.9,15.4,745.9666667,90.66666667,3.0,28.33333333,13.8,19.82374114,19.82374114,60
16.89,44.56,16.2,44.4,17.29,42.32666667,15.19,44.0,15.39,49.79,8.86,99.9,15.6,39.59,16.89,49.93777778,15.1,44.06,7.4,770.1,95.0,5.0,64.0,6.6,8.625425037,8.625425037,150
20.7,36.12666667,17.6,39.46333333,21.96333333,35.33333333,19.6,33.59,19.0,45.9,2.466666667,53.76,19.7,29.89,22.0,40.4,19.39,40.09,2.87,750.1333333,89.66666667,5.666666667,39.66666667,1.33,17.19199609,17.19199609,30
21.7,37.29,18.03333333,42.93333333,23.2,37.59,20.1,39.36333333,19.5,46.79,2.76,70.19,20.76,37.5,22.30666667,42.72,19.79,42.4,3.7,757.2,86.0,4.0,23.0,1.6,24.29725419,24.29725419,60
20.6,32.96333333,19.2,32.76,19.79,33.2,20.53333333,33.09,18.6,45.29666667,10.1,20.33333333,22.5,26.46333333,25.1,33.62666667,18.89,39.2,9.8,766.7,51.0,3.666666667,23.33333333,0.0667,20.2147253,20.2147253,80
22.23,34.32666667,20.2,35.3975,22.89,36.09,22.67142857,32.97142857,20.5,53.96333333,8.263333333,11.06333333,21.71285714,31.80857143,22.6,39.26,20.1,37.32666667,8.63,764.5,61.33333333,4.666666667,40.0,1.53,15.13999728,15.13999728,40
20.1,36.09,17.35666667,39.03,21.76,34.59333333,19.5,33.9,18.7,40.5,7.03,31.89333333,19.0,29.2,21.03333333,38.46333333,18.79,37.69333333,6.05,754.2166667,74.33333333,6.166666667,40.0,1.8,42.10858436,42.10858436,290
21.315,38.5675,17.6,43.82666667,22.29,37.0,21.83,35.918,20.26,44.09,-0.1,52.16333333,20.7,30.89,22.1,38.23,20.5,39.59,0.433,760.7833333,96.83333333,1.833333333,55.0,0.0,21.19717097,21.19717097,60
24.79,48.29,28.73,39.29666667,27.754,43.0,25.57142857,45.09,24.0,49.59,19.5,25.5,24.7,41.9,25.39,46.9,24.2,46.29,16.6,747.3,77.66666667,3.666666667,21.33333333,12.7,22.10964212,22.10964212,80
20.26,38.56666667,19.35666667,36.59,18.73,39.26,17.66666667,38.73,18.275,39.85111111,-1.79,93.93333333,16.89,29.08888889,19.7,38.345,16.1,39.29,0.25,764.6,83.0,3.0,62.5,-2.3,22.35765266,22.35765266,480
21.6,36.5,18.7,39.76,22.7,36.4,21.934,33.736,20.1,45.09,4.4,35.43333333,21.39,34.09,22.0,41.12666667,20.2,39.26666667,4.27,763.3166667,81.0,2.166666667,29.0,1.18,36.00318164,36.00318164,80
21.5,38.2,18.89,41.7,22.7,38.2,20.03333333,38.93333333,19.89,47.5,7.795,54.145,21.39,38.23,23.1,42.82666667,20.29,42.76,8.67,744.1833333,73.66666667,10.0,44.16666667,4.08,28.11070076,28.11070076,60
21.0,43.36333333,20.5,41.29,20.82333333,42.23,20.0,44.36333333,19.56111111,70.48666667,3.326666667,92.22666667,20.15,40.45,23.0,48.49833333,18.89,43.46666667,3.78,747.6333333,97.83333333,3.0,63.83333333,3.45,49.70332425,49.70332425,20
21.66666667,37.36333333,17.89,43.03,23.2,37.73,20.1,39.29,19.47555556,46.77,3.358888889,70.67666667,20.725,37.58,22.29,42.7,19.79,42.4,4.1,757.1,85.0,4.0,25.0,1.8,11.12432606,11.12432606,50
19.79,43.96666667,18.89,44.29,20.16666667,44.09,17.39,46.7,17.89,49.69388889,7.06,99.9,16.29,43.09,17.71,49.5,16.42666667,49.26666667,8.37,763.7333333,87.66666667,3.0,35.66666667,6.37,10.37021724,10.37021724,50
19.1,38.93333333,17.5,41.06666667,19.89,37.4,20.39333333,37.52666667,17.5,49.03,3.03,74.96333333,17.79,31.89,20.29,42.22333333,17.89,39.23,3.05,746.8,94.0,6.0,31.0,2.15,21.77807853,21.77807853,60
21.0,37.9,18.1,41.59,23.2,36.5,19.6,37.29,19.46333333,47.02666667,4.16,42.8,19.46333333,31.56666667,22.1,42.23,19.1,39.13333333,4.03,763.9,88.66666667,3.0,28.0,2.27,38.87037591,38.87037591,60
23.53333333,41.82666667,21.39,43.59,24.5,39.7,23.32333333,39.93333333,21.1,50.79,8.033333333,46.9,23.2,41.53,24.5,45.334,22.456,42.4,8.97,749.0666667,94.5,2.833333333,40.0,8.17,12.34679737,12.34679737,60
18.32333333,36.4,17.53333333,36.0,18.0,38.12666667,18.53333333,35.19333333,16.62777778,39.91722222,3.126666667,97.0,17.07777778,29.055,18.7,36.79611111,15.92666667,36.46666667,4.5,763.8333333,54.33333333,1.666666667,50.0,-4.1,20.30485647,20.30485647,80
22.0,37.63333333,19.5,40.03,21.2,37.59,21.06666667,33.9,19.06666667,46.99666667,2.7,52.53,19.7,32.13333333,22.1,38.32666667,18.1,39.36333333,3.17,762.5,81.33333333,1.333333333,61.66666667,0.3,12.26874675,12.26874675,60
21.1,38.2,17.82333333,42.36,22.16666667,36.76,21.25142857,35.05142857,19.89,47.5,0.866666667,47.46666667,20.29,31.29,21.7,42.9,20.0,41.2225,3.07,767.4666667,88.0,1.333333333,28.0,1.25,28.5787697,28.5787697,30
21.1,39.59,18.5,43.29,22.35666667,39.0,19.89,38.59,19.39,50.0,6.433333333,73.09,20.39,40.26,22.06666667,46.43,19.5,43.79,6.1,753.4666667,95.66666667,6.0,39.0,5.47,40.83207201,40.83207201,30
24.89,53.36333333,23.96333333,53.02666667,26.29,45.96666667,24.29,50.66333333,23.04,55.036,17.16666667,36.49666667,23.7,47.95571429,26.0,53.236,23.29,51.356,15.9,749.9666667,94.0,2.0,25.33333333,14.9,8.180104254,8.180104254,120
21.1,38.09,19.1,38.9,20.89,39.7,19.35666667,39.5,19.5,69.06,0.75,86.245,19.39,34.29,22.79,44.53388889,18.5,41.29,0.2,740.8333333,91.16666667,2.0,22.83333333,-1.07,22.5427967,22.5427967,30
22.2,44.9,21.29,44.79,22.76,42.09,21.2,44.7,19.79,49.86333333,15.3,36.0,21.2,40.96666667,24.6,48.2,20.29,45.4,16.2,749.4,72.0,4.0,40.0,11.2,15.5582897,15.5582897,90
21.39,43.32666667,21.2,41.29,21.0,42.2,19.2,45.09,20.81777778,91.69888889,4.69,93.03,20.13888889,39.225,23.39,44.17555556,18.89,41.59,4.8,746.6333333,95.0,2.666666667,22.33333333,4.0,4.297590046,4.297590046,110
24.5,36.59,22.6,37.22142857,24.2,32.16333333,24.79,36.09,23.79,41.48,10.72666667,3.5,24.29,31.7,25.29,38.254,23.89,41.198,8.73,755.6,62.66666667,5.666666667,40.0,1.93,19.9656753,19.9656753,70
20.5,42.79,19.39,42.93333333,20.53333333,44.9,17.6,47.09,17.7,55.9,7.156666667,99.9,16.29,43.7,18.0,49.98888889,16.5,51.09,7.65,765.2666667,96.5,3.0,61.5,7.08,3.933875181,3.933875181,40
22.13333333,40.46666667,19.85666667,42.0,22.79,38.62666667,21.39,39.76,20.1,46.86333333,9.1,50.26,21.1,33.26,24.7,43.02666667,20.29,38.62666667,9.6,750.1,76.0,6.0,40.0,5.6,47.27923499,47.27923499,60
22.5,38.96666667,19.5,41.63333333,22.55,38.09,21.96857143,35.9,20.79,44.9,2.53,45.09,21.29,30.2,23.53333333,38.29,20.66666667,36.99,4.7,759.6333333,87.66666667,1.0,40.0,2.77,4.625815898,4.625815898,60
23.5,38.96666667,21.42666667,39.73,23.42666667,38.53,21.1,38.79,20.29,46.73,8.349090909,42.49454545,21.5,32.23,23.39,36.70454545,20.39,37.86333333,8.43,744.0666667,73.16666667,4.666666667,40.0,3.78,40.28032075,40.28032075,420
22.89,36.76,21.7,36.62666667,22.82333333,37.76666667,20.79,38.7,20.1,48.03,14.66,16.73,21.89,32.73,24.0,37.43333333,20.29,40.5,12.5,750.6,54.33333333,10.33333333,40.0,3.33,19.96163575,19.96163575,60
22.89,37.2,22.1,35.56,23.0,36.4,22.89,34.09,20.79,42.36,15.56666667,1.0,22.2,32.9,22.92666667,39.53,20.1,34.56,14.3,759.5833333,59.33333333,3.166666667,40.0,6.37,35.57686387,35.57686387,120
21.89,41.33333333,19.79,44.65666667,23.79,39.36,19.89,39.26,19.32333333,48.16333333,11.56666667,45.26666667,20.5,36.36,21.53333333,40.96666667,19.6,41.26,10.4,755.9,67.0,5.5,40.0,4.45,19.43727921,19.43727921,80
25.1,47.29,25.6,44.06428571,26.7,42.09,25.5,44.9,23.89,50.0,23.5,8.463333333,24.85,44.554,25.2,48.33714286,24.1,47.59,17.7,750.3,84.0,3.0,40.0,14.9,19.63917962,19.63917962,50
19.39,45.29,18.6,44.82666667,19.79,44.43333333,18.23,45.09,17.2,52.07,6.623333333,83.6,18.66611111,40.00944444,18.66666667,46.07,17.1,46.53,7.13,765.1,69.66666667,2.0,32.66666667,1.87,30.8140093,30.8140093,20
22.89,43.13333333,22.29,40.06333333,26.13333333,39.26666667,21.7,41.76,20.89,45.59,16.73,11.16333333,21.79,36.12666667,24.5,42.59,20.7,43.86333333,15.0,749.3666667,60.66666667,7.0,40.0,7.45,31.23810032,31.23810032,210
21.0,41.4,19.1,43.79,21.6,38.56,19.79,40.4,19.29,45.7,13.1,43.36,20.0,36.59,21.29,42.2,19.6,40.29,13.1,752.85,75.33333333,4.333333333,33.66666667,8.72,23.11877361,23.11877361,60
19.29,40.06,18.1,40.29,19.0,39.5,18.13333333,37.4,16.39,55.0,-0.866666667,92.47333333,19.2,31.6,20.1,39.7,16.89,38.5,-0.233,757.3666667,70.0,1.0,23.66666667,-5.2,41.90611333,41.90611333,40
23.39,40.29,27.03333333,33.0,24.29,37.5,23.92666667,38.26,19.79,45.9,19.86142857,1.0,23.2,35.7,23.0,39.7,22.81857143,40.82142857,14.7,758.7666667,68.66666667,4.333333333,26.66666667,8.9,31.24398032,31.24398032,60
19.89,38.79,18.2,40.26,21.13333333,39.79,18.5,38.76666667,18.6,48.93944444,4.463333333,86.63333333,18.7,34.09,21.445,43.43777778,18.29,38.73,2.92,734.95,89.83333333,4.833333333,58.5,1.43,33.84263535,33.84263535,250
22.1,50.16666667,21.7,45.56666667,22.1,46.79,20.92666667,46.46666667,20.85555556,71.85,5.763333333,96.33,18.6,40.98222222,20.80111111,48.99888889,18.2,46.82666667,6.83,757.7333333,81.66666667,6.0,32.66666667,3.87,28.015946,28.015946,190
21.0,45.59,20.39,43.7,21.5,43.7,19.82333333,46.86,19.67222222,88.11055556,11.13,70.76666667,18.6,41.29,21.285,52.17555556,18.89,47.4,10.5,750.8333333,75.0,10.33333333,40.0,6.17,19.13155091,19.13155091,70
20.6,42.5,20.03333333,41.32666667,20.5,43.2,21.63333333,42.09,17.5,52.2,6.123333333,99.9,16.89,39.79,19.41444444,50.81444444,16.79,46.86333333,5.75,753.85,93.0,5.0,34.0,4.65,23.15943551,23.15943551,450
17.5,36.59,16.42666667,36.73,17.89,37.29,16.39,36.2,16.21,51.71,1.826666667,97.12333333,16.2,30.945,20.12777778,42.36944444,15.6,35.59,0.35,760.3,86.33333333,2.0,58.5,-1.67,25.60034061,25.60034061,80
24.04415584,39.57805195,23.03902597,38.90779221,24.92103896,37.96948052,23.83415584,39.06493506,21.33935065,50.47538961,15.37731602,26.78051948,23.29376623,37.12727273,24.11948052,42.24428571,22.1,41.00372294,10.5,757.0,93.33333333,2.0,61.83333333,9.42,3.033077775,3.033077775,60
24.0,34.82666667,21.18,36.478,24.1,35.312,24.0,32.76,23.7,38.9,3.53,26.52333333,24.1,30.0,25.2,36.0,22.89,36.24,5.6,760.55,78.0,2.0,40.0,1.95,2.590324858,2.590324858,50
21.0,41.09,18.29,45.2,23.1,39.9,20.39,38.5,20.254,47.598,3.29,50.1,21.39,37.516,23.2,42.79,20.5,43.09,4.47,752.1666667,91.66666667,2.0,23.0,3.23,1.954178093,1.954178093,60
21.79,49.83333333,21.2,46.09,22.39,46.09,20.79,47.32666667,19.5,56.38166667,8.69,99.12333333,18.72,44.33277778,20.02777778,50.66222222,18.2,49.73,8.08,756.1166667,94.33333333,5.166666667,23.0,7.27,22.59860763,22.59860763,180
21.39,39.4,22.36,38.22333333,22.0,37.59,20.66666667,39.16333333,19.79,44.69333333,8.733333333,64.56666667,20.2,33.7,23.39,41.62666667,20.39,39.46666667,5.9,761.0,89.5,1.5,62.5,4.25,43.29514148,43.29514148,110
21.0,43.7,20.39,42.4,22.0,45.93333333,20.5,45.36333333,19.39611111,61.90333333,4.0,96.09,18.5,41.04,20.87333333,52.21666667,18.2,49.59,4.65,757.65,89.5,4.0,34.5,3.05,3.056397534,3.056397534,60
22.92666667,41.32666667,21.1,38.86,22.79,36.86333333,22.71285714,37.01285714,21.03333333,45.5,9.53,16.16,21.98625,28.1,23.6,38.06,21.0,39.59666667,9.25,757.25,67.5,6.333333333,40.0,3.45,34.68094547,34.68094547,310
22.7,39.62666667,20.29,41.36333333,24.56,38.09,22.63333333,37.73,19.736,42.178,7.5,42.82,23.5,36.7,23.79,40.16857143,22.7,41.41428571,8.6,759.2,94.0,2.0,53.0,7.7,31.43426295,31.43426295,70
